Geography,Geo Code,Sex (3),Detailed Mother,Total - Knowledge of official languages,English only,French only,English and French,Neither English nor French
Saskatchewan,47,Male,"Creole, n.o.s.",70,5,0,65,0
Saskatchewan,47,Male,"Creole languages, n.i.e.",30,20,0,10,0
Saskatchewan,47,Male,Dravidian languages,865,835,0,15,20
Saskatchewan,47,Male,Kannada,30,30,0,0,0
Saskatchewan,47,Male,Malayalam,460,440,0,5,15
Saskatchewan,47,Male,Tamil,200,195,0,10,5
Saskatchewan,47,Male,Telugu,165,160,0,5,0
Saskatchewan,47,Male,"Dravidian languages, n.i.e.",10,10,0,0,0
Saskatchewan,47,Male,Hmong-Mien languages,0,0,0,0,0
Saskatchewan,47,Male,Indo-European languages,36235,34160,10,950,1115
Saskatchewan,47,Male,Albanian,190,175,0,5,5
Saskatchewan,47,Male,Armenian,40,35,0,5,5
Saskatchewan,47,Male,Balto-Slavic languages,8490,8115,0,175,190
Saskatchewan,47,Male,Baltic languages,85,75,0,5,5
Saskatchewan,47,Male,Latvian,50,45,0,0,0
Saskatchewan,47,Male,Lithuanian,40,40,0,0,0
Saskatchewan,47,Male,Slavic languages,8405,8040,0,175,185
Saskatchewan,47,Male,Belarusan,0,0,0,0,0
Saskatchewan,47,Male,Bosnian,105,105,0,0,0
Saskatchewan,47,Male,Bulgarian,35,35,0,0,0
Saskatchewan,47,Male,Croatian,235,220,0,15,5
Saskatchewan,47,Male,Czech,115,105,0,5,0
Saskatchewan,47,Male,Macedonian,25,25,0,0,5
Saskatchewan,47,Male,Polish,850,805,0,40,5
Saskatchewan,47,Male,Russian,1465,1335,0,45,85
Saskatchewan,47,Male,Serbian,235,225,0,5,5
Saskatchewan,47,Male,Serbo-Croatian,60,55,0,5,0
Saskatchewan,47,Male,Slovak,55,50,0,5,0
Saskatchewan,47,Male,Slovene (Slovenian),40,35,0,5,0
Saskatchewan,47,Male,Ukrainian,5035,4905,5,55,75
Saskatchewan,47,Male,"Slavic languages, n.i.e.",140,140,0,0,0
Saskatchewan,47,Male,Celtic languages,35,30,0,5,0
Saskatchewan,47,Male,Scottish Gaelic,5,5,0,0,0
Saskatchewan,47,Male,Welsh,10,10,0,0,0
Saskatchewan,47,Male,"Celtic languages, n.i.e.",15,10,0,0,0
Saskatchewan,47,Male,Germanic languages,11710,11295,0,200,215
Saskatchewan,47,Male,Afrikaans,450,440,0,10,0
Saskatchewan,47,Male,Danish,145,145,0,5,0
Saskatchewan,47,Male,Dutch,685,635,0,40,5
Saskatchewan,47,Male,Frisian,20,15,0,0,0
Saskatchewan,47,Male,German,10150,9815,0,130,205
Saskatchewan,47,Male,Icelandic,25,25,0,0,0
Saskatchewan,47,Male,Norwegian,145,140,0,5,0
Saskatchewan,47,Male,Swedish,60,55,0,5,0
Saskatchewan,47,Male,Vlaams (Flemish),30,15,0,10,0
Saskatchewan,47,Male,Yiddish,10,10,0,0,0
Saskatchewan,47,Male,"Germanic languages, n.i.e.",0,5,0,5,0
Saskatchewan,47,Male,Greek,490,465,0,10,15
Saskatchewan,47,Male,Indo-Iranian languages,12065,11210,5,295,555
Saskatchewan,47,Male,Indo-Aryan languages,10780,10035,0,255,490
Saskatchewan,47,Male,Bengali,1490,1380,0,65,45
Saskatchewan,47,Male,Gujarati,1420,1355,0,10,50
Saskatchewan,47,Male,Hindi,880,850,0,20,20
Saskatchewan,47,Male,Kashmiri,10,10,0,0,0
Saskatchewan,47,Male,Konkani,20,20,0,0,0
Saskatchewan,47,Male,Marathi,80,75,0,5,0
Saskatchewan,47,Male,Nepali,395,305,0,5,80
Saskatchewan,47,Male,Oriya (Odia),15,15,0,0,0
Saskatchewan,47,Male,Punjabi (Panjabi),2890,2705,0,35,150
Saskatchewan,47,Male,Sindhi,65,65,0,0,5
Saskatchewan,47,Male,Sinhala (Sinhalese),130,130,0,0,5
Saskatchewan,47,Male,Urdu,3380,3130,0,115,135
Saskatchewan,47,Male,Iranian languages,1125,1035,0,35,60
Saskatchewan,47,Male,Kurdish,80,70,0,0,10
Saskatchewan,47,Male,Pashto,315,295,0,0,15
Saskatchewan,47,Male,Persian (Farsi),735,670,5,30,35
Saskatchewan,47,Male,"Indo-Iranian languages, n.i.e.",155,140,5,0,10
Saskatchewan,47,Male,Italic (Romance) languages,3225,2840,0,255,120
Saskatchewan,47,Male,Catalan,0,0,0,0,0
Saskatchewan,47,Male,Italian,370,335,0,30,0
Saskatchewan,47,Male,Portuguese,265,240,0,20,0
Saskatchewan,47,Male,Romanian,425,365,5,40,15
Saskatchewan,47,Male,Spanish,2165,1895,0,165,105
Saskatchewan,47,Male,"Italic (Romance) languages, n.i.e.",5,5,0,0,0
Saskatchewan,47,Male,Japanese,100,90,0,5,5
Saskatchewan,47,Male,Kartvelian languages,5,0,0,0,0
Saskatchewan,47,Male,Georgian,0,5,0,0,0
Saskatchewan,47,Male,Korean,805,720,0,20,60
Saskatchewan,47,Male,Mongolic languages,15,15,0,0,0
Saskatchewan,47,Male,Mongolian,15,15,0,0,0
Saskatchewan,47,Male,Niger-Congo languages,1235,990,20,195,35
Saskatchewan,47,Male,Akan (Twi),110,110,0,0,5
Saskatchewan,47,Male,Bamanankan,0,0,0,5,0
Saskatchewan,47,Male,Edo,20,15,0,5,0
Saskatchewan,47,Male,Ewe,30,20,0,10,0
Saskatchewan,47,Male,"Fulah (Pular, Pulaar, Fulfulde)",15,10,0,5,0
Saskatchewan,47,Male,Ga,15,10,0,0,0
Saskatchewan,47,Male,Ganda,20,20,0,0,0
Saskatchewan,47,Male,Igbo,125,120,0,5,0
Saskatchewan,47,Male,Lingala,20,5,0,10,5
Saskatchewan,47,Male,Rundi (Kirundi),80,15,5,50,15
Saskatchewan,47,Male,Kinyarwanda (Rwanda),55,30,0,25,0
Saskatchewan,47,Male,Shona,55,55,0,0,0
Saskatchewan,47,Male,Swahili,220,160,10,40,15
Saskatchewan,47,Male,Wolof,10,0,0,5,0
Saskatchewan,47,Male,Yoruba,245,240,0,5,0
Saskatchewan,47,Male,"Niger-Congo languages, n.i.e.",220,185,0,30,5
Saskatchewan,47,Male,Nilo-Saharan languages,190,185,0,0,5
Saskatchewan,47,Male,Dinka,70,65,0,0,0
Saskatchewan,47,Male,"Nilo-Saharan languages, n.i.e.",125,120,5,0,5
Saskatchewan,47,Male,Sign languages,105,50,0,0,55
Saskatchewan,47,Male,American Sign Language,35,15,0,0,15
Saskatchewan,47,Male,Quebec Sign Language,0,0,0,0,0
Saskatchewan,47,Male,"Sign languages, n.i.e",70,30,0,0,40
Saskatchewan,47,Male,Sino-Tibetan languages,6700,5480,5,120,1100
Saskatchewan,47,Male,Chinese languages,6170,5045,5,115,1005
Saskatchewan,47,Male,Cantonese,1835,1470,0,40,325
Saskatchewan,47,Male,Hakka,15,15,0,0,5
Saskatchewan,47,Male,Mandarin,3600,2980,0,60,565
Saskatchewan,47,Male,Min Dong,0,0,0,0,5
Saskatchewan,47,Male,"Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",105,90,0,5,10
Saskatchewan,47,Male,Wu (Shanghainese),35,20,0,0,10
Saskatchewan,47,Male,"Chinese, n.o.s.",565,470,5,15,85
Saskatchewan,47,Male,"Chinese languages, n.i.e.",0,5,0,0,0
Saskatchewan,47,Male,Tibeto-Burman languages,535,435,0,0,100
Saskatchewan,47,Male,Burmese,115,100,0,0,10
Saskatchewan,47,Male,Karenic languages,395,315,0,0,80
Saskatchewan,47,Male,Tibetan,5,5,0,0,0
Saskatchewan,47,Male,"Tibeto-Burman languages, n.i.e.",20,15,0,0,0
Saskatchewan,47,Male,Tai-Kadai languages,230,220,0,10,5
Saskatchewan,47,Male,Lao,180,160,0,10,5
Saskatchewan,47,Male,Thai,60,55,0,5,0
Saskatchewan,47,Male,"Tai-Kadai languages, n.i.e",0,0,0,0,0
Saskatchewan,47,Male,Turkic languages,185,165,0,15,5
Saskatchewan,47,Male,Azerbaijani,15,10,0,0,0
Saskatchewan,47,Male,Turkish,155,135,0,15,5
Saskatchewan,47,Male,Uyghur,0,0,0,0,0
Saskatchewan,47,Male,Uzbek,10,10,0,0,0
Saskatchewan,47,Male,"Turkic languages, n.i.e.",10,5,0,0,0
Saskatchewan,47,Male,Uralic languages,740,715,0,15,5
Saskatchewan,47,Male,Estonian,5,5,0,0,0
Saskatchewan,47,Male,Finnish,80,85,0,0,0
Saskatchewan,47,Male,Hungarian,645,630,0,10,10
Saskatchewan,47,Male,"Uralic languages, n.i.e.",0,0,0,0,0
Saskatchewan,47,Male,"Other languages, n.i.e.",60,50,0,5,5
Saskatchewan,47,Male,Multiple responses,8955,7815,20,1090,35
Saskatchewan,47,Male,English and French,985,300,5,675,0
Saskatchewan,47,Male,English and non-official language,7675,7445,0,195,35
Saskatchewan,47,Male,French and non-official language,145,30,10,105,0
Saskatchewan,47,Male,"English, French and non-official language",145,35,0,110,0
Saskatchewan,47,Female,Total - Detailed mother tongue,544135,511465,280,28065,4325
Saskatchewan,47,Female,Single responses,534530,503115,245,26875,4295
Saskatchewan,47,Female,Official languages,454760,429530,190,24965,80
Saskatchewan,47,Female,English,446985,428380,10,18515,75
Saskatchewan,47,Female,French,7780,1150,175,6450,0
Saskatchewan,47,Female,Non-official languages,79770,73580,60,1910,4215
Saskatchewan,47,Female,Aboriginal languages,14655,14465,10,60,130
Saskatchewan,47,Female,Algonquian languages,10325,10230,5,45,45
Saskatchewan,47,Female,Blackfoot,5,5,0,0,0
Saskatchewan,47,Female,Cree-Montagnais languages,9825,9735,0,45,50
Saskatchewan,47,Female,Atikamekw,0,0,0,0,0
Saskatchewan,47,Female,Montagnais (Innu),0,0,0,0,0
Saskatchewan,47,Female,Moose Cree,0,0,0,0,0
Saskatchewan,47,Female,Naskapi,0,0,0,0,0
Saskatchewan,47,Female,Northern East Cree,15,10,0,0,0
Saskatchewan,47,Female,Plains Cree,1105,1095,0,5,0
Saskatchewan,47,Female,Southern East Cree,5,5,0,0,0
Saskatchewan,47,Female,Swampy Cree,135,135,0,0,0
Saskatchewan,47,Female,Woods Cree,410,410,0,5,0
Saskatchewan,47,Female,"Cree, n.o.s.",8155,8080,0,25,40
Saskatchewan,47,Female,Eastern Algonquian languages,5,5,0,5,0
Saskatchewan,47,Female,Malecite,0,0,0,0,0
Saskatchewan,47,Female,Mi'kmaq,5,0,0,5,0
Saskatchewan,47,Female,Ojibway-Potawatomi languages,490,490,0,5,0
Saskatchewan,47,Female,Algonquin,0,0,0,0,0
Saskatchewan,47,Female,Ojibway,485,485,0,0,0
Saskatchewan,47,Female,Oji-Cree,0,5,0,0,0
Saskatchewan,47,Female,Ottawa (Odawa),0,0,0,0,0
Saskatchewan,47,Female,"Algonquian languages, n.i.e.",0,0,0,0,0
Saskatchewan,47,Female,Athabaskan languages,4060,3975,5,5,80
Saskatchewan,47,Female,Northern Athabaskan languages,4055,3975,5,5,75
Saskatchewan,47,Female,Babine (Wetsuwet'en),0,0,0,0,0
Saskatchewan,47,Female,Beaver,0,0,0,0,0
Saskatchewan,47,Female,Carrier,0,0,0,0,0
Saskatchewan,47,Female,Chilcotin,0,0,0,0,0
Saskatchewan,47,Female,Dene,4055,3975,0,0,75
Saskatchewan,47,Female,Dogrib (Tlicho),0,0,0,0,0
Saskatchewan,47,Female,Gwich'in,0,0,0,0,0
Saskatchewan,47,Female,Sarsi (Sarcee),0,0,0,0,0
Saskatchewan,47,Female,Sekani,0,0,0,0,0
Saskatchewan,47,Female,Slavey-Hare languages,0,0,0,0,0
Saskatchewan,47,Female,North Slavey (Hare),0,0,0,0,0
Saskatchewan,47,Female,South Slavey,0,0,0,0,0
Saskatchewan,47,Female,"Slavey, n.o.s.",0,0,0,0,0
Saskatchewan,47,Female,Tahltan languages,0,0,0,0,0
Saskatchewan,47,Female,Kaska (Nahani),0,0,0,0,0
Saskatchewan,47,Female,Tahltan,0,0,0,0,0
Saskatchewan,47,Female,Tutchone languages,0,0,0,0,0
Saskatchewan,47,Female,Northern Tutchone,0,0,0,0,0
Saskatchewan,47,Female,Southern Tutchone,0,0,0,0,0
Saskatchewan,47,Female,"Athabaskan languages, n.i.e.",0,0,0,0,0
Saskatchewan,47,Female,Haida,5,0,0,0,0
Saskatchewan,47,Female,Inuit languages,20,20,0,0,0
Saskatchewan,47,Female,Inuinnaqtun (Inuvialuktun),5,5,0,0,0
Saskatchewan,47,Female,Inuktitut,15,15,0,0,0
Saskatchewan,47,Female,"Inuit languages, n.i.e.",0,0,0,0,0
Saskatchewan,47,Female,Iroquoian languages,5,0,0,0,0
Saskatchewan,47,Female,Cayuga,0,0,0,0,0
Saskatchewan,47,Female,Mohawk,0,5,0,0,0
Saskatchewan,47,Female,Oneida,0,0,0,0,0
Saskatchewan,47,Female,"Iroquoian languages, n.i.e.",0,0,0,0,0
Saskatchewan,47,Female,Kutenai,0,0,0,0,0
Saskatchewan,47,Female,Michif,125,110,0,10,5
Saskatchewan,47,Female,Salish languages,5,0,0,0,0
Saskatchewan,47,Female,Comox,0,0,0,0,0
Saskatchewan,47,Female,Halkomelem,0,0,0,0,0
Saskatchewan,47,Female,Lillooet,0,0,0,0,0
Saskatchewan,47,Female,Okanagan,0,0,0,0,0
Saskatchewan,47,Female,Shuswap (Secwepemctsin),0,5,0,0,0
Saskatchewan,47,Female,Squamish,0,0,0,0,0
Saskatchewan,47,Female,Straits,0,0,0,0,0
Saskatchewan,47,Female,Thompson (Ntlakapamux),0,0,0,0,0
Saskatchewan,47,Female,"Salish languages, n.i.e.",0,0,0,0,0
Saskatchewan,47,Female,Siouan languages,120,120,0,0,0
Saskatchewan,47,Female,Dakota,105,105,0,0,0
Saskatchewan,47,Female,Stoney,0,0,0,0,0
Saskatchewan,47,Female,"Siouan languages, n.i.e.",15,15,0,0,0
Saskatchewan,47,Female,Tlingit,0,0,0,0,0
Saskatchewan,47,Female,Tsimshian languages,0,0,0,0,0
Saskatchewan,47,Female,Gitxsan (Gitksan),0,0,0,0,0
Saskatchewan,47,Female,Nisga'a,0,0,0,0,0
Saskatchewan,47,Female,Tsimshian,0,0,0,0,0
Saskatchewan,47,Female,Wakashan languages,0,0,0,0,0
Saskatchewan,47,Female,Haisla,0,0,0,0,0
Saskatchewan,47,Female,Heiltsuk,0,0,0,0,0
Saskatchewan,47,Female,Kwakiutl (Kwak'wala),0,0,0,0,0
Saskatchewan,47,Female,Nuu-chah-nulth (Nootka),0,0,0,0,0
Saskatchewan,47,Female,"Wakashan languages, n.i.e.",0,0,0,0,0
Saskatchewan,47,Female,"Aboriginal languages, n.o.s.",0,5,0,0,0
Saskatchewan,47,Female,Non-Aboriginal languages,65110,59120,50,1855,4085
Saskatchewan,47,Female,Afro-Asiatic languages,3210,2295,10,145,760
Saskatchewan,47,Female,Berber languages,5,0,0,5,0
Saskatchewan,47,Female,Kabyle,0,0,0,0,0
Saskatchewan,47,Female,"Berber languages, n.i.e.",0,0,0,5,0
Saskatchewan,47,Female,Cushitic languages,550,455,0,5,85
Saskatchewan,47,Female,Bilen,25,25,0,0,5
Saskatchewan,47,Female,Oromo,90,75,0,0,10
Saskatchewan,47,Female,Somali,415,345,0,5,65
Saskatchewan,47,Female,"Cushitic languages, n.i.e.",15,10,0,0,5
Saskatchewan,47,Female,Semitic languages,2655,1835,10,135,675
Saskatchewan,47,Female,Amharic,155,145,0,5,5
Saskatchewan,47,Female,Arabic,1840,1155,10,110,565
Saskatchewan,47,Female,Assyrian Neo-Aramaic,150,110,0,5,25
Saskatchewan,47,Female,Chaldean Neo-Aramaic,75,55,0,5,15
Saskatchewan,47,Female,Harari,0,0,0,0,0
Saskatchewan,47,Female,Hebrew,30,30,0,5,5
Saskatchewan,47,Female,Maltese,5,5,0,0,0
Saskatchewan,47,Female,Tigrigna,340,285,0,0,55
Saskatchewan,47,Female,"Semitic languages, n.i.e.",60,45,0,10,5
Saskatchewan,47,Female,"Afro-Asiatic languages, n.i.e.",5,5,0,0,0
Saskatchewan,47,Female,Austro-Asiatic languages,1305,1045,0,45,220
Saskatchewan,47,Female,Khmer (Cambodian),70,60,0,0,5
Saskatchewan,47,Female,Vietnamese,1240,985,0,45,210
Saskatchewan,47,Female,"Austro-Asiatic languages, n.i.e",0,0,0,0,0
Saskatchewan,47,Female,Austronesian languages,12285,12035,0,155,95
Saskatchewan,47,Female,Bikol,40,45,0,0,0
Saskatchewan,47,Female,Cebuano,860,845,0,5,10
Saskatchewan,47,Female,Fijian,10,5,0,0,0
Saskatchewan,47,Female,Hiligaynon,140,135,0,0,0
Saskatchewan,47,Female,Ilocano,420,410,0,5,5
Saskatchewan,47,Female,Malagasy,0,0,0,0,0
Saskatchewan,47,Female,Malay,70,65,0,5,5
Saskatchewan,47,Female,"Pampangan (Kapampangan, Pampango)",100,100,0,0,0
Saskatchewan,47,Female,Pangasinan,25,25,0,0,0
Saskatchewan,47,Female,"Tagalog (Pilipino, Filipino)",10455,10240,0,140,80
Saskatchewan,47,Female,Waray-Waray,35,35,0,0,0
Saskatchewan,47,Female,"Austronesian languages, n.i.e.",135,135,0,0,5
Saskatchewan,47,Female,Creole languages,115,30,5,75,5
Saskatchewan,47,Female,Haitian Creole,5,5,0,5,0
Saskatchewan,47,Female,"Creole, n.o.s.",80,10,5,65,5
Saskatchewan,47,Female,"Creole languages, n.i.e.",35,20,0,10,0
Saskatchewan,47,Female,Dravidian languages,695,665,0,5,35
Saskatchewan,47,Female,Kannada,30,30,0,0,0
Saskatchewan,47,Female,Malayalam,400,375,0,0,20
Saskatchewan,47,Female,Tamil,150,140,0,0,5
Saskatchewan,47,Female,Telugu,120,115,0,0,5
Saskatchewan,47,Female,"Dravidian languages, n.i.e.",5,0,0,0,0
Saskatchewan,47,Female,Hmong-Mien languages,0,0,0,0,0
Saskatchewan,47,Female,Indo-European languages,36935,34350,15,1060,1505
Saskatchewan,47,Female,Albanian,190,170,0,5,20
Saskatchewan,47,Female,Armenian,35,30,0,0,5
Saskatchewan,47,Female,Balto-Slavic languages,9970,9480,5,245,240
Saskatchewan,47,Female,Baltic languages,90,85,0,5,0
Saskatchewan,47,Female,Latvian,55,50,0,5,0
Saskatchewan,47,Female,Lithuanian,40,35,0,0,0
Saskatchewan,47,Female,Slavic languages,9885,9395,5,240,240
Saskatchewan,47,Female,Belarusan,0,5,0,0,0
Saskatchewan,47,Female,Bosnian,115,115,0,0,5
Saskatchewan,47,Female,Bulgarian,30,25,0,5,0
Saskatchewan,47,Female,Croatian,215,205,0,5,5
Saskatchewan,47,Female,Czech,120,115,0,5,0
Saskatchewan,47,Female,Macedonian,25,25,0,0,5
Saskatchewan,47,Female,Polish,1015,960,0,40,15
Saskatchewan,47,Female,Russian,1580,1385,5,80,105
Saskatchewan,47,Female,Serbian,230,215,0,5,10
Saskatchewan,47,Female,Serbo-Croatian,60,60,0,0,0
Saskatchewan,47,Female,Slovak,55,50,0,0,0
Saskatchewan,47,Female,Slovene (Slovenian),45,45,0,0,0
Saskatchewan,47,Female,Ukrainian,6235,6050,5,90,95
Saskatchewan,47,Female,"Slavic languages, n.i.e.",145,135,0,5,5
Saskatchewan,47,Female,Celtic languages,30,20,0,5,0
Saskatchewan,47,Female,Scottish Gaelic,5,5,0,0,0
Saskatchewan,47,Female,Welsh,10,15,0,0,0
Saskatchewan,47,Female,"Celtic languages, n.i.e.",10,5,0,0,0
Saskatchewan,47,Female,Germanic languages,12750,12325,0,220,200
Saskatchewan,47,Female,Afrikaans,425,420,0,10,0
Saskatchewan,47,Female,Danish,110,110,0,0,0
Saskatchewan,47,Female,Dutch,700,660,0,35,5
Saskatchewan,47,Female,Frisian,15,10,0,0,0
Saskatchewan,47,Female,German,11170,10810,0,160,195
Saskatchewan,47,Female,Icelandic,25,30,0,0,0
Saskatchewan,47,Female,Norwegian,165,165,0,0,0
Saskatchewan,47,Female,Swedish,85,85,0,5,0
Saskatchewan,47,Female,Vlaams (Flemish),35,25,0,10,0
Saskatchewan,47,Female,Yiddish,10,10,0,0,0
Saskatchewan,47,Female,"Germanic languages, n.i.e.",0,5,0,0,0
Saskatchewan,47,Female,Greek,445,410,0,25,10
Saskatchewan,47,Female,Indo-Iranian languages,10275,9155,0,255,860
Saskatchewan,47,Female,Indo-Aryan languages,9210,8235,0,235,745
Saskatchewan,47,Female,Bengali,1305,1160,0,65,75
Saskatchewan,47,Female,Gujarati,1095,995,0,10,90
Saskatchewan,47,Female,Hindi,665,625,0,15,25
Saskatchewan,47,Female,Kashmiri,10,5,0,0,0
Saskatchewan,47,Female,Konkani,15,15,0,0,0
Saskatchewan,47,Female,Marathi,60,55,0,0,0
Saskatchewan,47,Female,Nepali,375,265,0,10,105
Saskatchewan,47,Female,Oriya (Odia),15,10,0,0,0
Saskatchewan,47,Female,Punjabi (Panjabi),2355,2085,0,25,245
Saskatchewan,47,Female,Sindhi,60,50,0,5,0
Saskatchewan,47,Female,Sinhala (Sinhalese),140,130,0,5,5
Saskatchewan,47,Female,Urdu,3135,2830,5,105,205
Saskatchewan,47,Female,Iranian languages,940,825,5,20,90
Saskatchewan,47,Female,Kurdish,65,50,0,0,15
Saskatchewan,47,Female,Pashto,235,210,0,0,25
Saskatchewan,47,Female,Persian (Farsi),635,570,0,20,50
Saskatchewan,47,Female,"Indo-Iranian languages, n.i.e.",125,100,5,5,20
Saskatchewan,47,Female,Italic (Romance) languages,3250,2765,5,310,175
Saskatchewan,47,Female,Catalan,0,0,0,0,0
Saskatchewan,47,Female,Italian,340,285,0,45,5
Saskatchewan,47,Female,Portuguese,345,300,0,35,10
Saskatchewan,47,Female,Romanian,430,355,0,55,15
Saskatchewan,47,Female,Spanish,2125,1820,0,170,140
Saskatchewan,47,Female,"Italic (Romance) languages, n.i.e.",10,5,0,0,0
Saskatchewan,47,Female,Japanese,220,210,0,0,10
Saskatchewan,47,Female,Kartvelian languages,0,5,0,0,0
Saskatchewan,47,Female,Georgian,0,0,0,0,0
Saskatchewan,47,Female,Korean,865,770,0,25,70
Saskatchewan,47,Female,Mongolic languages,25,20,0,0,0
Saskatchewan,47,Female,Mongolian,25,20,0,0,0
Saskatchewan,47,Female,Niger-Congo languages,1075,840,20,160,55
Saskatchewan,47,Female,Akan (Twi),70,70,0,5,5
Saskatchewan,47,Female,Bamanankan,0,0,0,0,0
Saskatchewan,47,Female,Edo,20,20,0,0,0
Saskatchewan,47,Female,Ewe,20,20,0,0,0
Saskatchewan,47,Female,"Fulah (Pular, Pulaar, Fulfulde)",10,5,0,5,0
Saskatchewan,47,Female,Ga,5,10,0,0,0
Saskatchewan,47,Female,Ganda,20,20,0,0,0
Saskatchewan,47,Female,Igbo,95,90,0,5,0
Saskatchewan,47,Female,Lingala,10,5,0,5,0
Saskatchewan,47,Female,Rundi (Kirundi),65,10,5,30,20
Saskatchewan,47,Female,Kinyarwanda (Rwanda),60,25,0,35,5
Saskatchewan,47,Female,Shona,40,40,0,0,0
Saskatchewan,47,Female,Swahili,210,140,10,30,30
Saskatchewan,47,Female,Wolof,10,0,0,10,0
Saskatchewan,47,Female,Yoruba,220,215,0,5,0
Saskatchewan,47,Female,"Niger-Congo languages, n.i.e.",210,180,0,25,5
Saskatchewan,47,Female,Nilo-Saharan languages,145,135,0,0,5
Saskatchewan,47,Female,Dinka,45,45,0,0,0
Saskatchewan,47,Female,"Nilo-Saharan languages, n.i.e.",100,95,0,0,5
Saskatchewan,47,Female,Sign languages,100,60,0,0,40
Saskatchewan,47,Female,American Sign Language,35,25,0,0,10
Saskatchewan,47,Female,Quebec Sign Language,0,0,0,0,0
Saskatchewan,47,Female,"Sign languages, n.i.e",65,40,0,0,30
Saskatchewan,47,Female,Sino-Tibetan languages,6795,5425,5,135,1230
Saskatchewan,47,Female,Chinese languages,6290,5045,0,130,1115
Saskatchewan,47,Female,Cantonese,1945,1495,0,40,410
Saskatchewan,47,Female,Hakka,20,10,0,0,5
Saskatchewan,47,Female,Mandarin,3635,2965,5,75,590
Saskatchewan,47,Female,Min Dong,5,5,0,0,0
Saskatchewan,47,Female,"Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",100,85,0,5,15
Saskatchewan,47,Female,Wu (Shanghainese),25,15,0,0,10
Saskatchewan,47,Female,"Chinese, n.o.s.",570,475,0,10,80
Saskatchewan,47,Female,"Chinese languages, n.i.e.",0,0,0,0,0
Saskatchewan,47,Female,Tibeto-Burman languages,505,380,0,5,120
Saskatchewan,47,Female,Burmese,70,60,0,0,5
Saskatchewan,47,Female,Karenic languages,415,305,0,0,110
Saskatchewan,47,Female,Tibetan,5,5,0,0,0
Saskatchewan,47,Female,"Tibeto-Burman languages, n.i.e.",20,15,0,0,0
Saskatchewan,47,Female,Tai-Kadai languages,295,275,0,10,15
Saskatchewan,47,Female,Lao,170,155,0,5,10
Saskatchewan,47,Female,Thai,125,115,0,5,5
Saskatchewan,47,Female,"Tai-Kadai languages, n.i.e",0,0,0,0,0
Saskatchewan,47,Female,Turkic languages,175,155,5,5,15
Saskatchewan,47,Female,Azerbaijani,15,10,0,0,0
Saskatchewan,47,Female,Turkish,130,110,5,5,15
Saskatchewan,47,Female,Uyghur,0,5,0,0,0
Saskatchewan,47,Female,Uzbek,20,20,0,0,0
Saskatchewan,47,Female,"Turkic languages, n.i.e.",10,10,0,0,0
Saskatchewan,47,Female,Uralic languages,815,785,0,20,10
Saskatchewan,47,Female,Estonian,10,10,0,0,0
Saskatchewan,47,Female,Finnish,125,120,0,5,0
Saskatchewan,47,Female,Hungarian,685,655,0,20,15
Saskatchewan,47,Female,"Uralic languages, n.i.e.",0,0,0,0,0
Saskatchewan,47,Female,"Other languages, n.i.e.",45,35,0,10,5
Saskatchewan,47,Female,Multiple responses,9605,8350,30,1195,30
Saskatchewan,47,Female,English and French,1055,295,5,765,0
Saskatchewan,47,Female,English and non-official language,8245,7970,5,245,25
Saskatchewan,47,Female,French and non-official language,170,55,25,85,0
Saskatchewan,47,Female,"English, French and non-official language",135,30,0,105,0
